code,trading_date,open,high,low,close,pre_close,pct,volume,amount,limit_up,limit_down,type,type_name,name,vol_ratio,turn_over,industry,area,float_mv,total_mv,avg_price,free_float_mv,is_limit_up,is_broken_limit,is_db,limit_status_ext,limit_status,limit_desc,last_limit_desc,avg_limit_turnover_5,sma_5,sma_7,open_pct,close_sma7_pct,vwap,touch_limit_down,lowest_30,prev_limit_status,prev_sma_7,pre_pct,pre_vwap,pre_close_sma7_pct,signal,code_right,buy_time,buy_price,sell_time,sell_price,profit,holding_days,sell_reason,trading_date_right,weight_profit,weight_touch_limit_down,weight_consec_loss,weight
SZSE.000032,2021-03-02,22.08,22.5,21.29,21.62,23.06,-6.2446,63692.15,13966.997200000002,25.37,20.75,,,深桑达Ａ,0.8,1.55,元器件,深圳,88.95,89.34,21.93,35.947969429800004,false,false,true,断板,断板,断板,4天3板,1.72,23.338,22.397142857142857,-4.249783174327843,-3.4698303355019715,21.928914630766904,false,17.35,断板,22.01571428571429,-9.9922,23.42758230393394,4.743365128804081,1,SZSE.000032,2021-03-02T09:30:00.000000,22.08,2021-03-03T11:30:00.000000,21.71,-2.459184999133897,1.5,未涨停卖出,2021-03-02,-0.9836739996535588,0.4,0.4,0.4
SHSE.600295,2021-03-03,21.61,24.45,21.58,24.45,22.23,9.9865,289837.44,68400.23220000001,24.45,20.01,,,鄂尔多斯,0.49,4.44,小金属,内蒙,159.55,349.13,23.6,56.85616203,true,false,false,,涨停,9天5板,7天4板,3.1000000000000005,20.998,20.169999999999998,-2.789023841655425,21.21963311849282,23.599515714739965,false,10.63,炸板,19.004285714285714,6.7211,22.234922639572375,16.973614974066003,1,SHSE.600295,2021-03-03T09:30:00.000000,21.61,2021-03-04T11:30:00.000000,24.8,13.847248673054219,1.5,未涨停卖出,2021-03-03,5.538899469221688,0.4,0.4,0.4
SZSE.002647,2021-03-03,11.52,13.13,11.11,13.13,11.94,9.9665,1593969.3,198717.8123,13.13,10.75,,,仁东控股,1.39,28.47,多元金融,浙江,73.52,73.52,12.47,41.41192782740001,true,false,false,,涨停,6天5板,4天4板,16.665,11.290000000000001,10.415714285714285,-3.5175879396984917,26.059525442326166,12.466853175904957,false,6.98,断板,9.702857142857143,4.0976,11.79473743712676,23.05653710247349,1,SZSE.002647,2021-03-03T09:30:00.000000,11.52,2021-03-16T15:00:00.000000,16.55,42.518467795484725,5.0,未涨停卖出,2021-03-03,17.00738711819389,0.4,0.4,0.4
SHSE.600259,2021-03-05,46.3,48.2,44.5,46.92,47.91,-2.0664,337206.01,156233.3112,52.7,43.12,,,广晟有色,1.07,11.17,小金属,海南,141.61,141.61,46.33,77.3285127684,false,false,true,断板,断板,断板,3天2板,9.274999999999999,44.928000000000004,42.62285714285714,-3.3604675433103726,10.081780399517367,46.33171016139362,false,30.24,断板,41.315714285714286,1.8278,49.140631506384,15.960720583658924,1,SHSE.600259,2021-03-05T09:30:00.000000,46.3,2021-03-08T11:30:00.000000,46.06,-1.3110409334584068,1.5,未涨停卖出,2021-03-05,-0.5244163733833628,0.4,0.4,0.4
SHSE.600740,2021-03-05,7.35,7.43,6.81,6.84,7.55,-9.404,1354784.85,95375.2485,8.31,6.8,,,山西焦化,1.03,14.07,焦炭加工,山西,65.86,134.81,7.04,58.0351218012,false,false,true,断板,断板,断板,2天2板,15.804999999999998,7.018000000000001,6.781428571428571,-2.6490066225165587,0.8637033916157595,7.039881535433467,true,5.48,断板,6.758571428571429,-0.2642,7.642798256389519,11.709997886281961,1,SHSE.600740,2021-03-05T09:30:00.000000,7.35,2021-03-08T11:30:00.000000,6.99,-5.655744369460929,1.5,未涨停卖出,2021-03-05,-2.2622977477843715,0.4,0.4,0.4
SHSE.600984,2021-03-05,15.04,15.2,14.2,14.59,15.56,-6.2339,443210.2,65100.808300000004,17.12,14.0,,,建设机械,0.77,5.16,工程机械,陕西,125.34,141.08,14.69,83.9442661954,false,false,true,断板,断板,断板,3天2板,6.955,14.868,14.317142857142857,-3.3419023136246873,1.9058072241069666,14.688472490028433,false,9.55,断板,14.122857142857143,0.1287,15.452301668680542,10.17600647380134,1,SHSE.600984,2021-03-05T09:30:00.000000,15.04,2021-03-08T11:30:00.000000,14.84,-2.116004068831072,1.5,未涨停卖出,2021-03-05,-0.8464016275324289,0.4,0.4,0.4
SZSE.000027,2021-03-10,7.15,8.11,7.15,8.11,7.37,10.0407,1370558.36,107418.27100000001,8.11,6.63,,,深圳能源,0.8,2.88,火力发电,深圳,385.82,385.82,7.84,101.1064087217,true,false,false,,涨停,7天4板,5天3板,2.795,7.331999999999999,7.088571428571429,-2.9850746268656683,14.409512293430055,7.8375554179247064,false,5.45,断板,6.757142857142857,-4.7804,7.884183797405344,9.069767441860467,1,SZSE.000027,2021-03-10T09:30:00.000000,7.15,2021-03-11T11:30:00.000000,8.63,19.737553283370033,1.5,未涨停卖出,2021-03-10,7.895021313348014,0.4,0.4,0.4
SZSE.000667,2021-03-10,2.05,2.09,1.92,1.95,2.12,-8.0189,3014488.22,59790.8742,2.33,1.91,,,美好置业,0.89,12.32,全国地产,云南,47.72,48.11,1.98,39.945481485,false,false,false,,未涨停,未涨停,2天2板,10.75,2.1479999999999997,2.0628571428571427,-3.3018867924528434,-5.470914127423819,1.9834502521293647,true,1.54,断板,2.0557142857142856,-10.1695,2.1739181886809478,3.1271716469770783,1,SZSE.000667,2021-03-10T09:30:00.000000,2.05,2021-03-11T11:30:00.000000,2.02,-2.248566708774645,1.5,未涨停卖出,2021-03-10,-0.8994266835098581,0.4,0.4,0.4
SZSE.000813,2021-03-10,4.11,4.3,4.11,4.22,4.22,0.0,404634.44,16892.5399,4.64,3.8,,,德展健康,1.19,1.82,化学制药,新疆,93.68,94.59,4.17,39.435953973800004,false,false,true,断板,断板,断板,2天2板,0.8049999999999999,4.2219999999999995,4.098571428571428,-2.606635071090034,2.9627047751830022,4.174765721869844,false,3.57,断板,4.045714285714285,-8.8553,4.4414441969916245,4.307909604519777,1,SZSE.000813,2021-03-10T09:30:00.000000,4.11,2021-03-11T11:30:00.000000,4.13,-0.3140721784395235,1.5,未涨停卖出,2021-03-10,-0.12562887137580941,0.4,0.4,0.4
SHSE.600169,2021-03-11,2.71,2.89,2.63,2.73,2.84,-3.8732,2826636.73,77603.2299,3.12,2.56,,,太原重工,1.56,11.02,工程机械,山西,70.0,90.99,2.75,46.488822607500005,false,false,true,断板,断板,断板,3天3板,8.653333333333334,2.842,2.718571428571429,-4.577464788732391,0.4203888596952067,2.745426360464792,false,2.05,断板,2.672857142857143,-10.1266,2.903899246078255,6.253340459647235,1,SHSE.600169,2021-03-11T09:30:00.000000,2.71,2021-03-12T11:30:00.000000,2.78,1.765631202128754,1.5,未涨停卖出,2021-03-11,0.7062524808515016,0.4,0.4,0.4
SHSE.601388,2021-03-16,3.9,4.4,3.88,4.2,4.01,4.7382,3568418.13,149536.6586,4.41,3.61,,,怡球资源,5.06,18.41,铝,江苏,80.63,88.29,3.98,50.555838858,false,false,true,断板,断板,断板,2天2板,3.635,3.748,3.5728571428571425,-2.743142144638401,17.552978808476627,4.190558761677405,false,2.7,断板,3.4314285714285715,4.1558,3.9760114225192043,16.860949208992498,1,SHSE.601388,2021-03-16T09:30:00.000000,3.9,2021-03-17T11:30:00.000000,3.93,-0.03371130861170464,1.5,未涨停卖出,2021-03-16,-0.013484523444681857,0.4,0.4,0.4
SHSE.600075,2021-03-17,8.22,8.36,7.99,8.25,8.44,-2.2512,379246.06,31052.291200000003,9.28,7.6,,,新疆天业,0.63,3.9,化工原料,新疆,80.23,117.13,8.19,46.498255815,false,false,true,断板,断板,断板,2天1板,10.23,7.965999999999999,7.658571428571428,-2.606635071090034,7.722439843312817,8.187900805086809,false,5.58,断板,7.498571428571428,0.9569,8.382916937838319,12.55477233758811,1,SHSE.600075,2021-03-17T09:30:00.000000,8.22,2021-03-18T15:00:00.000000,8.79,6.082240381539508,2.0,未涨停卖出,2021-03-17,2.4328961526158035,0.4,0.4,0.4
SHSE.600481,2021-03-17,5.52,5.68,5.18,5.33,5.75,-7.3043,1635225.73,88114.84640000001,6.33,5.18,,,双良节能,2.2,10.05,环境保护,江苏,86.73,87.0,5.39,41.46357071480001,false,false,true,断板,断板,断板,2天2板,1.45,5.17,4.92,-4.000000000000008,8.333333333333337,5.388543293041262,true,3.54,炸板,4.832857142857143,6.4815,5.714725932733667,18.977239136860778,1,SHSE.600481,2021-03-17T09:30:00.000000,5.52,2021-03-18T11:30:00.000000,5.35,-3.851983370864372,1.5,未涨停卖出,2021-03-17,-1.5407933483457488,0.4,0.4,0.4
SHSE.601388,2021-03-17,4.0,4.03,3.78,3.95,4.2,-5.9524,2626784.69,102702.9988,4.62,3.78,,,怡球资源,1.38,13.06,铝,江苏,79.43,86.97,3.91,47.546562735500004,false,false,false,,未涨停,未涨停,2天2板,3.635,3.902,3.685714285714286,-4.761904761904765,7.170542635658913,3.9098369649778952,true,2.7,断板,3.5728571428571425,4.7382,4.190558761677405,17.552978808476627,1,SHSE.601388,2021-03-17T09:30:00.000000,4.0,2021-03-18T11:30:00.000000,3.98,-1.2928286852589637,1.5,未涨停卖出,2021-03-17,-0.5171314741035855,0.4,0.4,0.4
SZSE.002647,2021-03-17,15.77,17.87,15.5,15.86,16.55,-4.1692,1738880.38,290082.65400000004,18.21,14.9,,,仁东控股,1.28,31.05,多元金融,浙江,88.81,88.81,16.68,50.02232866280001,false,false,true,断板,断板,断板,9天8板,24.005,16.04,15.038571428571428,-4.712990936555897,5.462144960577561,16.68215118972129,false,6.98,断板,14.411428571428571,-5.2662,16.142243799228915,14.83941316415544,1,SZSE.002647,2021-03-17T09:30:00.000000,15.77,2021-03-18T11:30:00.000000,14.45,-9.100440343887609,1.5,未涨停卖出,2021-03-17,-3.6401761375550437,0.4,0.4,0.4
SZSE.002647,2021-03-18,15.31,15.88,14.27,14.27,15.86,-10.0252,1485522.42,216995.627,17.45,14.27,,,仁东控股,1.01,26.53,多元金融,浙江,79.9,79.9,14.61,45.007479824600004,false,false,false,,未涨停,未涨停,9天8板,22.516666666666666,16.006,15.37142857142857,-3.467843631778052,-7.165427509293674,14.607361294486555,true,6.98,断板,15.038571428571428,-4.1692,16.68215118972129,5.462144960577561,1,SZSE.002647,2021-03-18T09:30:00.000000,15.31,2021-03-19T09:30:00.000000,13.93,-9.738706831719512,1.0,止损卖出,2021-03-18,-0.0,0.0,0.4,0.0
SZSE.000612,2021-03-19,9.8,10.95,9.7,10.53,10.13,3.9487,2459890.47,253572.0131,11.14,9.12,,,焦作万方,1.07,20.65,铝,河南,125.42,125.54,10.31,64.5517948023,false,false,false,,未涨停,未涨停,4天4板,14.193333333333333,10.624,10.162857142857144,-3.2576505429417577,3.6125948833286325,10.308264379755087,false,6.51,断板,9.772857142857143,-4.9719,10.646836764354326,3.6544364858938803,1,SZSE.000612,2021-03-19T09:30:00.000000,9.8,2021-03-22T11:30:00.000000,10.49,6.187901455402886,1.5,未涨停卖出,2021-03-19,0.0,0.0,0.0,0.0
SZSE.000767,2021-03-19,3.8,4.25,3.71,4.01,3.9,2.8205,2069215.45,82912.8426,4.29,3.51,,,晋控电力,1.0,7.11,火力发电,山西,116.78,123.39,4.01,63.85509864749999,false,false,false,,未涨停,未涨停,4天2板,5.82,3.9480000000000004,3.9214285714285713,-2.5641025641025665,2.258652094717667,4.006970013683206,false,2.73,断板,3.845714285714286,-1.2658,3.956428391232182,1.4115898959881008,1,SZSE.000767,2021-03-19T09:30:00.000000,3.8,2021-03-22T11:30:00.000000,4.18,9.123505976095611,1.5,未涨停卖出,2021-03-19,0.0,0.0,0.0,0.0
SHSE.600499,2021-03-24,9.3,9.93,9.24,9.28,9.56,-2.9289,403733.28,38346.276000000005,10.52,8.6,,,科达制造,0.6,2.56,专用机械,广东,146.36,175.25,9.5,93.89366340480001,false,false,true,断板,断板,断板,4天2板,4.515000000000001,9.434,9.157142857142857,-2.719665271966525,1.3416536661466452,9.497922985194583,false,7.73,断板,9.017142857142856,-3.8229,9.75960673312517,6.020278833967066,1,SHSE.600499,2021-03-24T09:30:00.000000,9.3,2021-03-25T11:30:00.000000,9.35,-0.2634622799125956,1.5,未涨停卖出,2021-03-24,-0.10538491196503824,0.4,0.4,0.4
SHSE.601369,2021-03-24,9.58,10.26,9.47,9.58,9.85,-2.7411,542460.04,53232.66870000001,10.84,8.87,,,陕鼓动力,1.37,3.31,机械基件,陕西,156.99,160.75,9.81,55.12942341800001,false,false,true,断板,断板,断板,2天2板,2.625,9.482,9.275714285714287,-2.7411167512690313,3.2804558755582836,9.813196323179861,false,6.46,断板,9.154285714285715,-3.7146,10.195718570901688,7.599875156054921,1,SHSE.601369,2021-03-24T09:30:00.000000,9.58,2021-03-25T11:30:00.000000,9.15,-5.24956541267083,1.5,未涨停卖出,2021-03-24,-2.099826165068332,0.4,0.4,0.4
SZSE.002900,2021-03-24,11.99,13.77,11.71,13.77,12.52,9.984,430228.35,55366.7941,13.77,11.27,,,哈三联,1.76,13.59,化学制药,黑龙江,43.6,43.6,12.87,35.59227257250001,true,false,false,,涨停,7天6板,5天5板,6.035,12.396,11.527142857142858,-4.233226837060698,19.457181806915347,12.869164502990099,false,7.16,炸板,10.717142857142857,-4.0613,13.340211265686955,16.822180751799518,1,SZSE.002900,2021-03-24T09:30:00.000000,11.99,2021-03-26T11:30:00.000000,12.07,-0.13490657885556107,2.5,未涨停卖出,2021-03-24,-0.05396263154222443,0.4,0.4,0.4
SHSE.600744,2021-03-25,6.45,6.69,6.03,6.26,6.7,-6.5672,2262789.18,140663.7162,7.37,6.03,,,华银电力,0.91,27.34,火力发电,湖南,51.81,111.5,6.22,38.4829442268,false,false,false,,未涨停,未涨停,11天9板,38.485,6.831999999999999,6.558571428571428,-3.731343283582089,-4.5523851012851155,6.216386283056205,true,2.34,断板,6.5,-8.9674,7.127903342518335,3.0769230769230793,1,SHSE.600744,2021-03-25T09:30:00.000000,6.45,2021-03-26T11:30:00.000000,6.23,-4.180487352913916,1.5,未涨停卖出,2021-03-25,-1.6721949411655666,0.4,0.4,0.4
SHSE.601991,2021-03-25,3.05,3.05,2.82,2.9,3.13,-7.3482,2041507.72,59590.6684,3.44,2.82,,,大唐发电,0.97,1.65,火力发电,北京,359.49,359.49,2.92,59.353899945,false,false,false,,未涨停,未涨停,2天2板,2.19,3.028,2.894285714285714,-2.5559105431309925,0.19743336623889673,2.9189538602381577,true,2.19,断板,2.857142857142857,-0.6349,3.1741600828483123,9.549999999999994,1,SHSE.601991,2021-03-25T09:30:00.000000,3.05,2021-03-26T11:30:00.000000,2.93,-4.699888968715299,1.5,未涨停卖出,2021-03-25,-1.8799555874861196,0.4,0.4,0.4
SHSE.601016,2021-03-26,4.5,4.88,4.49,4.7,4.63,1.5119,4624944.28,217224.63790000003,5.09,4.17,,,节能风电,0.79,10.32,新型电力,北京,210.58,235.61,4.7,121.45484700700001,false,false,true,断板,断板,断板,4天3板,9.026666666666666,4.7780000000000005,4.591428571428572,-2.8077753779697603,2.3646546359676406,4.696805512649333,false,3.03,断板,4.491428571428572,-9.9222,4.763323444302433,3.0852417302798827,1,SHSE.601016,2021-03-26T09:30:00.000000,4.5,2021-03-29T11:30:00.000000,4.72,4.053120849933585,1.5,未涨停卖出,2021-03-26,1.6212483399734339,0.4,0.4,0.4
SHSE.601456,2021-03-26,16.54,16.69,15.55,16.2,16.97,-4.5374,971433.35,156469.5725,18.67,15.27,,,国联证券,1.21,20.42,证券,江苏,77.07,313.55,16.11,77.066478,false,false,false,,未涨停,未涨停,2天2板,17.369999999999997,16.246,15.439999999999998,-2.5338833235120783,4.922279792746124,16.107082642365533,false,13.1,断板,15.038571428571428,0.7122,16.9323506525061,12.843165194262369,1,SHSE.601456,2021-03-26T09:30:00.000000,16.54,2021-03-29T11:30:00.000000,15.74,-5.595032204916726,1.5,未涨停卖出,2021-03-26,-2.2380128819666907,0.4,0.4,0.4
SZSE.003035,2021-03-26,13.19,13.87,12.66,12.96,13.55,-4.3542,2775840.66,365332.403,14.91,12.2,,,南网能源,0.97,36.64,环境保护,广东,98.18,490.91,13.16,98.18181810720002,false,false,false,,未涨停,未涨停,8天6板,30.916666666666668,13.422,12.838571428571429,-2.6568265682656915,0.9458106153332627,13.161144595381781,false,5.7,断板,12.394285714285715,3.6725,12.809912628204657,9.324573536191792,1,SZSE.003035,2021-03-26T09:30:00.000000,13.19,2021-03-30T09:30:00.000000,13.1,-1.4737109182677899,2.0,大幅低开卖出,2021-03-26,-0.589484367307116,0.4,0.4,0.4
SHSE.600963,2021-03-30,6.45,6.47,6.08,6.08,6.75,-9.9259,1831480.31,112466.0031,7.43,6.08,,,岳阳林纸,1.07,10.15,造纸,湖南,109.75,109.75,6.14,63.14864368640001,false,false,false,,未涨停,未涨停,2天2板,7.415,6.470000000000001,6.267142857142858,-4.444444444444442,-2.9860952815135717,6.140715927216275,true,4.47,断板,6.235714285714286,1.5038,6.869790494715301,8.24742268041237,1,SHSE.600963,2021-03-30T09:30:00.000000,6.45,2021-03-31T11:30:00.000000,6.02,-7.410358565737066,1.5,未涨停卖出,2021-03-30,-0.0,0.4,0.0,0.0
SHSE.603919,2021-03-30,36.09,36.97,34.5,35.07,37.4,-6.2299,320101.8,113676.28980000001,41.14,33.66,,,金徽酒,1.12,6.52,白酒,甘肃,172.3,177.9,35.51,50.1022483878,false,false,true,断板,断板,断板,5天4板,4.733333333333333,36.02,34.39857142857143,-3.502673796791431,1.9519083018397756,35.51254313471527,false,25.0,断板,33.14142857142857,-1.7341,37.96902331980909,12.84969179706022,1,SHSE.603919,2021-03-30T09:30:00.000000,36.09,2021-03-31T11:30:00.000000,33.89,-6.844111500796488,1.5,未涨停卖出,2021-03-30,-0.0,0.4,0.0,0.0
SZSE.002503,2021-03-30,2.06,2.23,2.0,2.01,2.15,-6.5116,3205391.45,66849.2767,2.37,1.94,,,搜于特,1.25,13.3,服饰,广东,48.43,62.16,2.09,38.667577567799995,false,false,true,断板,断板,断板,2天2板,14.165,2.006,1.947142857142857,-4.186046511627901,3.2281731474688122,2.085526143772549,false,1.51,断板,1.9200000000000002,0.0,2.152333876785589,11.979166666666654,1,SZSE.002503,2021-03-30T09:30:00.000000,2.06,2021-03-31T11:30:00.000000,1.93,-7.057208060960038,1.5,未涨停卖出,2021-03-30,-0.0,0.4,0.0,0.0
SZSE.000027,2021-04-01,10.81,11.06,10.5,10.69,11.22,-4.7237,2350515.73,252008.2889,12.34,10.1,,,深圳能源,0.66,4.94,火力发电,深圳,508.56,508.56,10.72,133.2709629143,false,false,false,,未涨停,未涨停,6天5板,6.725,11.436,11.19,-3.6541889483065964,-4.468275245755138,10.721404059695445,false,5.69,断板,11.108571428571429,-7.5021,11.460597268129396,1.0030864197530924,1,SZSE.000027,2021-04-01T09:30:00.000000,10.81,2021-04-02T11:30:00.000000,10.38,-4.742915479617153,1.5,未涨停卖出,2021-04-01,-0.0,0.4,0.0,0.0
SHSE.600578,2021-04-02,3.98,4.1,3.74,3.8,4.1,-7.3171,2077469.12,80374.767,4.51,3.69,,,京能电力,1.15,3.11,火力发电,北京,253.75,253.75,3.87,67.84647733199999,false,false,true,断板,断板,断板,6天4板,2.78,3.9699999999999998,3.761428571428571,-2.9268292682926753,1.0254462590201325,3.8688790233377817,false,2.78,断板,3.7057142857142855,-6.1785,4.190986822315723,10.639938319198146,1,SHSE.600578,2021-04-02T09:30:00.000000,3.98,2021-04-06T11:30:00.000000,3.77,-6.03115177481031,1.5,未涨停卖出,2021-04-02,-0.0,0.4,0.0,0.0
SZSE.000617,2021-04-02,6.94,7.1,6.68,6.69,7.25,-7.7241,1247719.0,85390.4545,7.98,6.53,,,中油资本,1.21,0.99,多元金融,新疆,845.76,845.76,6.84,141.16857559770003,false,false,false,,未涨停,未涨停,2天2板,0.31,7.2700000000000005,6.964285714285714,-4.2758620689655125,-3.9384615384615342,6.843724788994959,false,6.16,断板,6.901428571428572,-9.9379,7.298261924826698,5.050714137859646,1,SZSE.000617,2021-04-02T09:30:00.000000,6.94,2021-04-06T11:30:00.000000,6.66,-4.799246816767512,1.5,未涨停卖出,2021-04-02,-0.0,0.4,0.0,0.0
SZSE.002647,2021-04-06,13.33,15.24,13.19,15.24,13.85,10.0361,1637239.99,235997.75710000002,15.24,12.47,,,仁东控股,1.25,29.24,多元金融,浙江,85.33,85.33,14.41,50.6983590552,true,false,false,,涨停,4天3板,2天2板,23.125,13.4,13.084285714285715,-3.7545126353790583,16.475597772682608,14.414365550648442,false,6.98,断板,12.675714285714287,-0.0722,14.368950725203023,9.264059506367618,1,SZSE.002647,2021-04-06T09:30:00.000000,13.33,2021-04-08T15:00:00.000000,16.25,20.93411799164929,3.0,未涨停卖出,2021-04-06,0.0,0.4,0.0,0.0
SZSE.002900,2021-04-07,15.0,16.37,14.61,15.28,15.55,-1.7363,373567.08,57970.88070000001,17.11,14.0,,,哈三联,0.88,11.8,化学制药,黑龙江,48.38,48.38,15.52,39.49527414,false,false,true,断板,断板,断板,4天3板,12.43,15.434000000000001,14.705714285714285,-3.536977491961419,3.905187487857007,15.51819841834029,false,7.5,断板,14.254285714285714,-8.2054,16.068395630759234,9.089997995590302,1,SZSE.002900,2021-04-07T09:30:00.000000,15.0,2021-04-08T11:30:00.000000,15.05,-0.46613545816732865,1.5,未涨停卖出,2021-04-07,-0.18645418326693147,0.4,0.4,0.4
SZSE.002900,2021-04-08,14.85,15.24,14.19,14.75,15.28,-3.4686,310440.32,45790.4861,16.81,13.75,,,哈三联,0.72,9.81,化学制药,黑龙江,46.7,46.7,14.75,38.125346437500006,false,false,false,,未涨停,未涨停,4天3板,13.55,15.584,15.06,-2.814136125654448,-2.0584329349269623,14.75017359214164,false,7.5,断板,14.705714285714285,-1.7363,15.51819841834029,3.905187487857007,1,SZSE.002900,2021-04-08T09:30:00.000000,14.85,2021-04-09T11:30:00.000000,14.64,-2.1996861040685487,1.5,未涨停卖出,2021-04-08,-0.8798744416274196,0.4,0.4,0.4
SHSE.600715,2021-04-09,2.58,2.97,2.58,2.97,2.7,10.0,804653.26,23121.0772,2.97,2.43,,,文投控股,1.76,4.34,影视音像,辽宁,55.09,55.09,2.87,38.3592652641,true,false,false,,涨停,5天4板,3天3板,2.0633333333333335,2.692,2.5300000000000002,-4.444444444444448,17.391304347826082,2.873421180198785,false,2.1,断板,2.4071428571428575,-5.2632,2.8637363621527525,12.166172106824918,1,SHSE.600715,2021-04-09T09:30:00.000000,2.58,2021-04-13T11:30:00.000000,3.07,18.04410265913091,2.5,未涨停卖出,2021-04-09,7.217641063652365,0.4,0.4,0.4
SZSE.002269,2021-04-09,3.61,3.75,3.4,3.46,3.73,-7.2386,3237462.7,114916.35810000001,4.1,3.36,,,美邦服饰,1.12,12.89,服饰,上海,86.93,86.93,3.55,40.95822197860001,false,false,true,断板,断板,断板,9天9板,10.03,3.4899999999999998,3.2614285714285716,-3.2171581769437028,6.088480070083218,3.5495809140905314,false,1.26,炸板,3.1,-0.5333,3.9337208185176724,20.32258064516129,1,SZSE.002269,2021-04-09T09:30:00.000000,3.61,2021-04-12T11:30:00.000000,3.48,-4.3692266943307105,1.5,未涨停卖出,2021-04-09,-1.7476906777322843,0.4,0.4,0.4
SZSE.000761,2021-04-12,3.77,4.26,3.75,4.26,3.87,10.0775,794638.0,33163.6238,4.26,3.48,,,本钢板材,1.19,2.29,普钢,辽宁,148.07,165.11,4.17,45.4231215534,true,false,false,,涨停,7天4板,5天3板,2.4850000000000003,3.8760000000000003,3.75,-2.583979328165377,13.599999999999996,4.173425358465113,false,3.01,断板,3.5985714285714288,-5.8394,3.933055337924457,7.542675664946405,1,SZSE.000761,2021-04-12T09:30:00.000000,3.77,2021-04-13T11:30:00.000000,4.31,13.412662347955637,1.5,未涨停卖出,2021-04-12,5.365064939182255,0.4,0.4,0.4
